tabla,alcance,codigo,codigo_padded,largo_campo_txt,descripcion,filtro_padre
"TIPO_SERVICIO","global","213","213",3,"LOS SECTORES TESORERIA Y ARCHIVO (DE LA SECCION MESA DE ENTRADAS) DE LA DIRECCION TEATRO COLON. (DTO. N 1625/77 CABA).","213"
"TIPO_SERVICIO","global","214","214",3,"ARCHIVO Y MAYORDOMIA DIRECCION GRAL. DE PASEOS UBICADOS EN SUBSUELO DE AVDA. STA. FE 3951.(DTO. N 1625/77 CABA)","214"
"TIPO_SERVICIO","global","215","215",3,"PERSONAL DE DIRECCION GRAL DE PASEOS AFECTADO A LA CONSERVACION DE PLAZOLETAS Y VALLAS. (DTO. N 1625/77 CABA)","215"
"TIPO_SERVICIO","global","216","216",3,"SECCION PSICOPATOLOGIA Y SALUD MENTAL DEL HOSPITAL GRAL. DE AGUDOS I. PIROVANO.( DTO. N 1625/77 EX INST. MUNICIPAL DE LA CIUDAD DE BUENOS AIRES )","216"
"TIPO_SERVICIO","global","217","217",3,"PERSONAL DEL HOGAR FELIX GABRIEL LORA EN CONTACTO PERMANENTE CON LOS INTERNOS. (DTO. N 1625/77 CABA)","217"
"TIPO_SERVICIO","global","218","218",3,"CENTRO SALUD MENTAL N° 3 ARTURO AMEGHINO PARA TODO EL PERSONAL (DTO. N 1625/77 CABA)","218"
"TIPO_SERVICIO","global","219","219",3,"TAREA DE LA DIRECCION GRAL. DE CTERIOS Y SUS NECROPOLIS, CON FUNCION DE OPERARIO PARA TRASLADO DE FERETROS CON RESTOS HUMANOS. (DTO. N 1625/77 CABA)","219"
"TIPO_SERVICIO","global","220","220",3,"EL PERSONAL DEL HOSPITAL DE QUEMADOS. (DTO. N 1625/77 CABA)","220"
"TIPO_SERVICIO","global","221","221",3,"LA SECCION LEGAJOS Y FICHEROS, DE LA CALLE ESTADOS UNIDOS 1226, SUBSUELO, DE LA DIVISION GRAL. DE TRANSPORTE. (DTO. N 1625/77 CABA)","221"
"TIPO_SERVICIO","global","222","222",3,"FOTOGRAFO (342-O. 14838, INC. A Y B, PUNTO 2). (DTO. N 1625/77 CABA).","222"
"TIPO_SERVICIO","global","223","223",3,"AGENTE INSTALADOR SANITARIO, EN LA SUBSECRETARIA ACCION SOCIAL PARA LIMPIEZA Y MANTENIMIENTO DE TANQUES ELEVADORES DE AGUA. (DTO. N 1625/77 CABA)","223"
"TIPO_SERVICIO","global","224","224",3,"LOS INTEGRANTES DEL BALLET ESTABLE Y LOS BAILARINES DEL BALLET CONTRATADOS. (DTO. N 1625/77 CABA)","224"
"TIPO_SERVICIO","global","225","225",3,"LOS INTEGRANTES DEL ELENCO ESTABLE DE CANTANTES LIRICOS Y LOS CANTANTES LIRICOS CONTRATADOS DEL TEATRO COLON.","225"
"TIPO_SERVICIO","global","226","226",3,"EL PERSONAL AFECTADO EN FORMA HABITUAL Y DIRECTA A LA RECOLECCION DE RESIDUOS DOMICILIARIOS.(DTO. N 1625/77 CABA)","226"
"TIPO_SERVICIO","global","227","227",3,"FRIGORIFICOS PARA TAREA DIRECTA Y HABITUALMENTE EN LA MATANZA Y FAENAMIENTO DE RESES Y SU PROCESAMIENTO. (DTO. N 1625/77 CABA)","227"
"TIPO_SERVICIO","global","228","228",3,"PERSONAL PARA TAREAS DE RELACION DIRECTA CON DISCAPACITADOS PERMANENTES EN ESTABLEC. OFICIALES O RECONOCIDOS. CON 15 AÑOS DE TAREA EFECTIVA.","228"
"TIPO_SERVICIO","global","229","229",3,"PERSONAL DOCENTE QUE DESARROLLE SU ACTIVIDAD EN ZONA MUY DESFAVORABLE, RADIOS 6 Y 7. (ART 3 PROVINCIA SAN JUAN)","229"
"TIPO_SERVICIO","global","230","230",3,"PERSONAL DOCENTE QUE DESARROLLE SU ACTIVIDAD EN ZONA MUY DESFAVORABLE RADIOS 4 Y 5. (ART. 3 PROVINCIA SAN JUAN)","230"
"TIPO_SERVICIO","global","231","231",3,"PERSONAL QUE SE DESEMPEÑE EN ACTIVIDADES RIESGOSAS E INSALUBRES O DE VEJEZ O AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL P. EJECUTIVO. L. 5494/86 Y 5705/87 PCIA. SAN JUAN","231"
"TIPO_SERVICIO","global","232","232",3,"PERSONAL QUE REALICE TAREAS DE AERO-NAVEGACION, MECANICO NAVEGANTE, RADIO-OPERADOR, INSTRUCTOR, INS-PECTOR DE VUELO Y AUXILIARES. (ART. 3 PROVINCIA SAN JUAN).","232"
"TIPO_SERVICIO","global","233","233",3,"PERSONAL CON ACTIVIDADES RIESGOSAS E INSALUBRES O VEJEZ Y AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL P. EJECUTIVO. L. 5705/87 PCIA. SAN JUAN","233"
"TIPO_SERVICIO","global","234","234",3,"PERSONAL CON ACTIVIDADES RIESGOSAS E INSALUBRES O DETERMINANTE DE VEJEZ Y AGOTAMIENTO PREMATURO DECLARADAS TALES POR EL P. EJECUTIVO. L. 5496/86 PCIA. SAN JUAN","234"
"TIPO_SERVICIO","global","235","235",3,"TODO EL PERSONAL QUE HABITUALMENTE REALICE TAREAS DE AERO-NAVEGACION, MECANICO NAVEGANTE, RADIO-OPERADOR, INSTRUCTOR, INS-PECTOR DE VUELO Y AUXILIARES (COMISARIO, AUXILIAR DE A BORDO O SIMILAR).(ART. 3º PROVINCIA SAN JUAN).","235"
"TIPO_SERVICIO","global","236","236",3,"PERSONAL TECNICO; PERSONAL DE MANTENIMIENTO Y PRODUCCION DEPENDIENTES DE LA SECRETARIA DE ESTADO DE SALUD (LEY N 5525).(ART. 2 Y 19 PROVINCIA SAN JUAN) 25 DE LOS CUALES EN EL AREA DE SALUD","236"
"TIPO_SERVICIO","global","237","237",3,"PERSONAL TECNICO, DE MANTENIMIENTO Y SERVICIOS GENERALES EN AMBITOS ASISTENCIALES DE LA SECRETARIA DE SALUD DE LA PROVINCIA DE SAN JUAN (LEY N 5525).","237"
"TIPO_SERVICIO","global","238","238",3,"EMPLEADO PUBLICO RADIOLOGOS EXPUESTO A RADIACIONES IONIZANTES. Y OTROS SAN JUAN","238"
"TIPO_SERVICIO","global","239","239",3,"DOCENTE ESTABLECIMIENTOS PUBLICOS SAN LUIS","239"
"TIPO_SERVICIO","global","240","240",3,"DOCENTE ENSEÑANZA DIFERENCIADA SAN LUIS","240"
"TIPO_SERVICIO","global","241","241",3,"DOCENTE CON UBICACION MUY DESFAVORABLE.( LEY 4656 DE SAN LUIS) 10 AÑOS AL FRENTE DIRECTOS DE ALUMNOS","241"
"TIPO_SERVICIO","global","242","242",3,"DOCENTE CON ENSEÑANZA PREESCOLAR, PRIMARIA, MEDIA O SUPERIOR (ART 6º DE SAN LUIS) DE LOS CUALES 10 AL FRENTE DE ALUMNOS. VIG. HASTA LA TRANSFERENCIA DE LA CAJA","242"
"TIPO_SERVICIO","global","243","243",3,"PERSONAL DE IMPRENTA DEL ESTADO Y BOLETIN OFICIAL. SAN LUIS","243"
"TIPO_SERVICIO","global","244","244",3,"LEPROSARIO INFECTO-CONTAGIOSAS, ALIENADOS DIFERENCIADOS MENTALES;CAMARAS FRIAS, Y OTROS SANTIAGO DEL ESTERO","244"
"TIPO_SERVICIO","global","245","245",3,"IMPRENTA BOLETIN OFICIAL. SAN LUIS","245"
"TIPO_SERVICIO","global","246","246",3,"EL PERSONAL DE LA IMPRENTA DEL ESTADO Y BOLETIN OFICIAL.(ART 6 PROVINCIA DE SAN LUIS)","246"
"TIPO_SERVICIO","global","247","247",3,"PROFESIONALES ACCION DE RAYOS X, RADIO, RADIOISOTOPO Y/O CUALQUIER SUSTANCIA RADIOACTIVA SAN LUIS","247"
"TIPO_SERVICIO","global","248","248",3,"BALANCINES, SILLETAS, ESCALERAS A VIENTO O SOGAS A NUDO, Y ALTA TENSION Y OTROS SAN LUIS","248"
"TIPO_SERVICIO","global","249","249",3,"BALANCINES, SILLETAS, ESCALERAS A VIENTO O SOGAS A NUDO, Y ALTA TENSION Y OTROS SAN LUIS","249"
"TIPO_SERVICIO","global","250","250",3,"DOCENTE, DIRECTIVO Y TECNICO NO AL FRENTE DIRECTO DE ALUMNO LA RIOJA","250"
"TIPO_SERVICIO","global","251","251",3,"SERVICIOS EN ESCUELAS DE UBICACION DESFAVORABLE (ART 109 LEY N 4353/84 PROVINCIA LA RIOJA)","251"
"TIPO_SERVICIO","global","252","252",3,"PERSONAL VARIOS AERONAVEGACION SGO DEL ESTERO","252"
"TIPO_SERVICIO","global","253","253",3,"LEPROSARIO, ALIENADOS, DIFERENCIADOS, INFECTO CONTAGIOSAS; CHOFERES DE AMBULANCIAS; CAMARAS FRIGORIFICAS; RECOLECCION DE RESIDUOS Y OTROS SGO DEL ESTERO)","253"
"TIPO_SERVICIO","global","254","254",3,"OPERARIOS VARIOS IMPRENTA BOLETIN OFICIAL .PERSONAL DE JUEGO Y PERSONAL DE PREVENCION Y SEGURIDAD DE CASINOS.","254"
"TIPO_SERVICIO","global","255","255",3,"TRABAJADORES DE LA CONSTRUCCION ALCANZADOS POR EL INC. C) ART. 1 DE LEY 22250","255"
"TIPO_SERVICIO","global","500","500",3,"SERVICIOS COMUNES DISCONTINUOS","500"
"TIPO_SERVICIO","global","501","501",3,"INFECTO CONTAGIOSAS- LEPROSARIO-ATENCION ENFERMOS MENTALES","501"
"TIPO_SERVICIO","global","502","502",3,"PERSONAL DE CAMARAS FRIAS","502"
"TIPO_SERVICIO","global","503","503",3,"FERROVIARIOS MAQUINISTA-FOGUISTA-CAMBISTA- CONDUCCION","503"
"TIPO_SERVICIO","global","504","504",3,"CONDUCTOR TRANSPORTE DE PASAJEROS LINEAS URBANAS-INTERURBANAS-LARGA DISTANCIA.","504"
"TIPO_SERVICIO","global","505","505",3,"MINERIA A CIELO ABIERTO-OBTENCION DIRECTA-PRODUCTOS MINEROS)","505"
"TIPO_SERVICIO","global","506","506",3,"TAREAS INSALUBRES","506"
"TIPO_SERVICIO","global","507","507",3,"TIPOGRAFOS Y LINOTIPISTA (INDUSTRIA GRAFICA)","507"
"TIPO_SERVICIO","global","508","508",3,"TECNICO RADIOLOGO RADIOSCOPIAS EN SANATORIOS Y HOSPITALES","508"
"TIPO_SERVICIO","global","509","509",3,"TAREAS EN EXPLOTACION PETROLEO-GAS (PERFORACION OTRAS)","509"
"TIPO_SERVICIO","global","510","510",3,"TAREAS EN HILADO Y DOFEO DEL RAYON","510"
"TIPO_SERVICIO","global","511","511",3,"ALTAS TEMPERATURAS. LAMINACION-ACERIA FUNDICION INCLUYE PERS ALUAR Y ACEROS ZAPLA","511"
"TIPO_SERVICIO","global","512","512",3,"MINERIA SUBTERRANEA","512"
"TIPO_SERVICIO","global","513","513",3,"AERONAVEGANTES EXCLUIDO TAXI-PUBLICIDAD-FOTOGRAFIA AEREA","513"
"TIPO_SERVICIO","global","514","514",3,"AERONAVEGANTE: INSTRUCTOR O INSPECTOR","514"
"TIPO_SERVICIO","global","515","515",3,"AERONAVEGANTE: PILOTOS QUE ACTUEN SOLOS O QUE NO ESTEN COMPRENDIDOS EN EL INC.A","515"
"TIPO_SERVICIO","global","516","516",3,"AERONAVEGANTES: PILOTOS QUE ACTUEN ALTERNADOS CON OTROS Y A LOS RESTANTES AERONAVEGANTES CON FUNCION AERONAUTICA.","516"
"TIPO_SERVICIO","global","517","517",3,"AERONAVEGANTE: PERSONAL AUXILIAR","517"
"TIPO_SERVICIO","global","518","518",3,"EMBARCADO DECRETO L.6395/1946 - RELACION DE DEPENDENCIA","518"
"TIPO_SERVICIO","global","519","519",3,"EMBARCADOS PESCA","519"
"TIPO_SERVICIO","global","520","520",3,"AMARRADORES BARCAZA","520"
"TIPO_SERVICIO","global","521","521",3,"DRAGADO Y BALIZAMIENTO","521"
"TIPO_SERVICIO","global","522","522",3,"PERSONAL DE FERROBARCOS DE FERR. ARG.","522"
"TIPO_SERVICIO","global","523","523",3,"PERSONAL DE ANTARTIDA E ISLAS DEL ATLANTICO SUD","523"
"TIPO_SERVICIO","global","524","524",3,"DOCENTE ZONA DE FRONTERA. ENSEÑANZA DIFERENCIADA. EXCLUYE LA FORMA INDIVIDUAL O PARTICULAR.","524"
"TIPO_SERVICIO","global","525","525",3,"DOCENTE ZONA DE FRONTERA","525"
"TIPO_SERVICIO","global","526","526",3,"INDUSTRIA DEL VIDRIO (FABRICACION Y COMPOSICION)","526"
"TIPO_SERVICIO","global","527","527",3,"INDUSTRIA DE LA CARNE","527"
"TIPO_SERVICIO","global","528","528",3,"OPERADORAS O TELEFONISTAS","528"
"TIPO_SERVICIO","global","529","529",3,"ESTIBADORES PORTUARIOS.TRABAJADORES DE LA MARINA MERCANTE.","529"
"TIPO_SERVICIO","global","530","530",3,"ESTIBADORES PORTUARIOS CAPATACES-GUINCHEROS-CONDUCTOR AUTOELEVADORES Y GRUAS MOVILES Y OTROS","530"
"TIPO_SERVICIO","global","531","531",3,"CEGUERA","531"
"TIPO_SERVICIO","global","532","532",3,"MINUSVALIDOS EN RELACION DE DEPENDENCIA","532"
"TIPO_SERVICIO","global","533","533",3,"RASCHIN Y RASQUIN","533"
"TIPO_SERVICIO","global","534","534",3,"RADIOTELEGRAFISTAS -TELEGRAFISTAS- TELETIPISTAS","534"
"TIPO_SERVICIO","global","535","535",3,"ELABORACION-FRACCIONAMIENTO DE COMBUSTIBLES LIQUIDOS DE PRIMER GRADO SEGURIDAD OPERATIVA INDUSTRIAL /","535"
"TIPO_SERVICIO","global","536","536",3,"SEÑALEROS FERROVIARIOS","536"
"TIPO_SERVICIO","global","537","537",3,"FERROVIARIO:MAQUINISTA-FOGUISTA-CAMBISTA-CAPATAZ DE CAMBISTA-ASPIRANTE DE CONDUCCION","537"
"TIPO_SERVICIO","global","538","538",3,"FERROVIARIO: OPERADORES, CAPATACES, PEONES (CUADRILLAS DE VIA-GENERAL), CALDEREROS, GUARDACAMBIOS","538"
"TIPO_SERVICIO","global","539","539",3,"FERROVIARIO: RAMAL PUERTA TASTIL Y SOCOMPA DE LA PROV. SALTA.","539"
"TIPO_SERVICIO","global","540","540",3,"SERVICIOS ELECTRICOS (SILLETAS, BALANCINES, ESCALERAS A VIENTO, ETC). PERSONAL DE USINASELECTRICAS YPF","540"
"TIPO_SERVICIO","global","541","541",3,"CONDUCTOR TRANSPORTE AUTOMOTOR DE CARGAS EN GENERAL","541"
"TIPO_SERVICIO","global","542","542",3,"TRANSPORTISTAS DE CARGA - AUTONOMOS","542"
"TIPO_SERVICIO","global","543","543",3,"TAXISTAS PROPIETARIOS - AUTONOMOS","543"
"TIPO_SERVICIO","global","544","544",3,"ESTIBADORES ACOPIO DE CEREALES U OTRAS PRESTACIONES NATURALES","544"
"TIPO_SERVICIO","global","545","545",3,"PERSONAL TEMPORARIO DE LUGARES DE VERANEO","545"
"TIPO_SERVICIO","global","546","546",3,"OPERARIO DE FABRICAS Y RURALES TEMPORARIOS EN EPOCA DE ZAFRA","546"
"TIPO_SERVICIO","global","547","547",3,"DESMOTADORES DE ALGODON","547"
"TIPO_SERVICIO","global","548","548",3,"CHANGARINES EN PANADERIAS","548"
"TIPO_SERVICIO","global","549","549",3,"ARRIEROS O TROPEROS EN EL ARREO DE ANIMALES","549"
"TIPO_SERVICIO","global","550","550",3,"PERSONAL INDUSTRIAL EN REFINERIAS DE PRODUCTOS OLEAGINOSOS","550"
"TIPO_SERVICIO","global","557","557",3,"TAREAS INSALUBRES MCBA","557"
"TIPO_SERVICIO","global","558","558",3,"CANTANTES LIRICOS DEL TEATRO COLON","558"
"TIPO_SERVICIO","global","559","559",3,"BALLET ESTABLE Y CONTRATADO DEL TEATRO COLON","559"
"TIPO_SERVICIO","global","560","560",3,"RAYOS HOSPITALES MUNICIPALES","560"
"PUESTO_DESEMPENADO","global","2421","2421",4,"Abogados",""
"PUESTO_DESEMPENADO","global","5142","5142",4,"Acompañantes y ayudas de cámara",""
"PUESTO_DESEMPENADO","global","2455","2455",4,"Actores y directores de cine, radio, teatro, televisión y afines",""
"PUESTO_DESEMPENADO","global","5152","5152",4,"Adivinadores, quirománticos y afines",""
"PUESTO_DESEMPENADO","global","3429","3429",4,"Agentes comerciales y corredores, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","3441","3441",4,"Agentes de aduana e inspectores de fronteras",""
"PUESTO_DESEMPENADO","global","3411","3411",4,"Agentes de bolsa, cambio y otros servicios financieros",""
"PUESTO_DESEMPENADO","global","3421","3421",4,"Agentes de compras y consignatarios",""
"PUESTO_DESEMPENADO","global","3449","3449",4,"Agentes de las administraciones públicas de aduanas, impuestos y afines, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","3412","3412",4,"Agentes de seguros",""
"PUESTO_DESEMPENADO","global","3414","3414",4,"Agentes de viajes",""
"PUESTO_DESEMPENADO","global","3413","3413",4,"Agentes inmobiliarios",""
"PUESTO_DESEMPENADO","global","3423","3423",4,"Agentes públicos y privados de colocación y contratistas de mano de obra",""
"PUESTO_DESEMPENADO","global","6111","6111",4,"Agricultores y trabajadores calificados de cultivos extensivos",""
"PUESTO_DESEMPENADO","global","6114","6114",4,"Agricultores y trabajadores calificados de cultivos mixtos",""
"PUESTO_DESEMPENADO","global","6113","6113",4,"Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines",""
"PUESTO_DESEMPENADO","global","6112","6112",4,"Agricultores y trabajadores calificados de plantaciones de árboles y arbustos",""
"PUESTO_DESEMPENADO","global","2213","2213",4,"Agrónomos y afines",""
"PUESTO_DESEMPENADO","global","7242","7242",4,"Ajustadores electronicistas",""
"PUESTO_DESEMPENADO","global","7122","7122",4,"Albañiles y mamposteros",""
"PUESTO_DESEMPENADO","global","7321","7321",4,"Alfareros y afines (barro, arcilla y abrasivos)",""
"PUESTO_DESEMPENADO","global","7215","7215",4,"Aparejadores y empalmadores de cables",""
"PUESTO_DESEMPENADO","global","7441","7441",4,"Apelambradores, pellejeros y curtidores",""
"PUESTO_DESEMPENADO","global","6123","6123",4,"Apicultores y sericicultores y trabajadores calificados de la apicultura y la sericicultura",""
"PUESTO_DESEMPENADO","global","2431","2431",4,"Archiveros y conservadores de museos",""
"PUESTO_DESEMPENADO","global","2149","2149",4,"Arquitectos, ingenieros y afines, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","2141","2141",4,"Arquitectos, urbanistas e ingenieros de tránsito",""
"PUESTO_DESEMPENADO","global","7331","7331",4,"Artesanos de la madera y materiales similares",""
"PUESTO_DESEMPENADO","global","7332","7332",4,"Artesanos de los tejidos, el cuero y materiales similares",""
"PUESTO_DESEMPENADO","global","5151","5151",4,"Astrólogos y afines",""
"PUESTO_DESEMPENADO","global","3475","3475",4,"Atletas, deportistas y afines",""
"PUESTO_DESEMPENADO","global","2451","2451",4,"Autores, periodistas y otros escritores",""
"PUESTO_DESEMPENADO","global","3480","3480",4,"Auxiliares laicos de los cultos",""
"PUESTO_DESEMPENADO","global","6122","6122",4,"Avicultores y trabajadores calificados de la avicultura",""
"PUESTO_DESEMPENADO","global","5133","5133",4,"Ayudantes de enfermería a domicilio",""
"PUESTO_DESEMPENADO","global","5132","5132",4,"Ayudantes de enfermería en instituciones",""
"PUESTO_DESEMPENADO","global","7142","7142",4,"Barnizadores y afines",""
"PUESTO_DESEMPENADO","global","9162","9162",4,"Barrenderos y afines",""
"PUESTO_DESEMPENADO","global","2432","2432",4,"Bibliotecarios, documentalistas y afines",""
"PUESTO_DESEMPENADO","global","2211","2211",4,"Biólogos, botánicos, zoólogos y afines",""
"PUESTO_DESEMPENADO","global","5161","5161",4,"Bomberos",""
"PUESTO_DESEMPENADO","global","7216","7216",4,"Buzos",""
"PUESTO_DESEMPENADO","global","4211","4211",4,"Cajeros y expendedores de billetes",""
"PUESTO_DESEMPENADO","global","7341","7341",4,"Cajistas, tipógrafos y afines",""
"PUESTO_DESEMPENADO","global","5111","5111",4,"Camareros y azafatas",""
"PUESTO_DESEMPENADO","global","5123","5123",4,"Camareros y taberneros",""
"PUESTO_DESEMPENADO","global","3142","3142",4,"Capitanes, oficiales de cubierta y prácticos",""
"PUESTO_DESEMPENADO","global","6142","6142",4,"Carboneros de carbón vegetal y afines",""
"PUESTO_DESEMPENADO","global","7411","7411",4,"Carniceros, pescaderos y afines",""
"PUESTO_DESEMPENADO","global","7124","7124",4,"Carpinteros de armar y de blanco",""
"PUESTO_DESEMPENADO","global","2148","2148",4,"Cartógrafos y agrimensores",""
"PUESTO_DESEMPENADO","global","7415","7415",4,"Catadores y clasificadores de alimentos y bebidas",""
"PUESTO_DESEMPENADO","global","6154","6154",4,"Cazadores y tramperos",""
"PUESTO_DESEMPENADO","global","7424","7424",4,"Cesteros, bruceros y afines",""
"PUESTO_DESEMPENADO","global","7213","7213",4,"Chapistas y caldereros",""
"PUESTO_DESEMPENADO","global","4215","4215",4,"Cobradores y afines",""
"PUESTO_DESEMPENADO","global","5122","5122",4,"Cocineros",""
"PUESTO_DESEMPENADO","global","4143","4143",4,"Codificadores de datos, correctores de pruebas de imprenta y afines",""
"PUESTO_DESEMPENADO","global","2453","2453",4,"Compositores, músicos y cantantes",""
"PUESTO_DESEMPENADO","global","3416","3416",4,"Compradores",""
"PUESTO_DESEMPENADO","global","8323","8323",4,"Conductores de autobuses y tranvías",""
"PUESTO_DESEMPENADO","global","8322","8322",4,"Conductores de automóviles, taxis y camionetas",""
"PUESTO_DESEMPENADO","global","8324","8324",4,"Conductores de camiones pesados",""
"PUESTO_DESEMPENADO","global","8321","8321",4,"Conductores de motocicletas",""
"PUESTO_DESEMPENADO","global","9331","9331",4,"Conductores de vehículos accionados a pedal o a brazo",""
"PUESTO_DESEMPENADO","global","9332","9332",4,"Conductores de vehículos y máquinas de tracción animal",""
"PUESTO_DESEMPENADO","global","3213","3213",4,"Consejeros agrícolas y forestales",""
"PUESTO_DESEMPENADO","global","9141","9141",4,"Conserjes",""
"PUESTO_DESEMPENADO","global","7121","7121",4,"Constructores con técnicas y materiales tradicionales",""
"PUESTO_DESEMPENADO","global","7312","7312",4,"Constructores y afinadores de instrumentos musicales",""
"PUESTO_DESEMPENADO","global","2411","2411",4,"Contadores",""
"PUESTO_DESEMPENADO","global","3144","3144",4,"Controladores de tráfico aéreo",""
"PUESTO_DESEMPENADO","global","2454","2454",4,"Coreógrafos y bailarines",""
"PUESTO_DESEMPENADO","global","7436","7436",4,"Costureros, bordadores y afines",""
"PUESTO_DESEMPENADO","global","2131","2131",4,"Creadores y analistas de sistemas informáticos",""
"PUESTO_DESEMPENADO","global","6151","6151",4,"Criadores de especies acuáticas",""
"PUESTO_DESEMPENADO","global","6121","6121",4,"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados",""
"PUESTO_DESEMPENADO","global","6124","6124",4,"Criadores y trabajadores calificados de la cría de animales domésticos diversos",""
"PUESTO_DESEMPENADO","global","6129","6129",4,"Criadores y trabajadores pecuarios calificados de cría de animales p mercado y afines, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","7135","7135",4,"Cristaleros",""
"PUESTO_DESEMPENADO","global","3242","3242",4,"Curanderos",""
"PUESTO_DESEMPENADO","global","3422","3422",4,"Declarantes o gestores de aduana",""
"PUESTO_DESEMPENADO","global","3471","3471",4,"Decoradores y diseñadores",""
"PUESTO_DESEMPENADO","global","3118","3118",4,"Delineantes y dibujantes técnicos",""
"PUESTO_DESEMPENADO","global","3225","3225",4,"Dentistas auxiliares y ayudantes de odontología",""
"PUESTO_DESEMPENADO","global","1235","1235",4,"Directores de departamentos de abastecimiento y distribución",""
"PUESTO_DESEMPENADO","global","1237","1237",4,"Directores de departamentos de investigaciones y desarrollo",""
"PUESTO_DESEMPENADO","global","1232","1232",4,"Directores de departamentos de personal y de relaciones laborales",""
"PUESTO_DESEMPENADO","global","1221","1221",4,"Directores de departamentos de producción y operaciones, agricultura, caza, silvicultura y pesca",""
"PUESTO_DESEMPENADO","global","1224","1224",4,"Directores de departamentos de producción y operaciones, comercio mayorista y minorista",""
"PUESTO_DESEMPENADO","global","1223","1223",4,"Directores de departamentos de producción y operaciones, construcción y obras públicas",""
"PUESTO_DESEMPENADO","global","1227","1227",4,"Directores de departamentos de producción y operaciones, empresas de intermediación y servicios a empresas",""
"PUESTO_DESEMPENADO","global","1222","1222",4,"Directores de departamentos de producción y operaciones, industrias manufactureras",""
"PUESTO_DESEMPENADO","global","1229","1229",4,"Directores de departamentos de producción y operaciones, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","1225","1225",4,"Directores de departamentos de producción y operaciones, restauración y hostelería",""
"PUESTO_DESEMPENADO","global","1228","1228",4,"Directores de departamentos de producción y operaciones, servicios de cuidados personales, limpieza y servicios similares",""
"PUESTO_DESEMPENADO","global","1226","1226",4,"Directores de departamentos de producción y operaciones, transporte, almacenamiento y comunicaciones",""
"PUESTO_DESEMPENADO","global","1234","1234",4,"Directores de departamentos de publicidad y de relaciones públicas",""
"PUESTO_DESEMPENADO","global","1236","1236",4,"Directores de departamentos de servicios de informática",""
"PUESTO_DESEMPENADO","global","1233","1233",4,"Directores de departamentos de ventas y comercialización",""
"PUESTO_DESEMPENADO","global","1231","1231",4,"Directores de departamentos financieros y administrativos",""
"PUESTO_DESEMPENADO","global","1210","1210",4,"Directores generales y gerentes generales de empresa",""
"PUESTO_DESEMPENADO","global","1142","1142",4,"Dirigentes y administradores de organizaciones de empleadores, de trabajadores y de otras de interés socioeconómico",""
"PUESTO_DESEMPENADO","global","1143","1143",4,"Dirigentes y administradores de organizaciones humanitarias y de otras organizaciones especializadas",""
"PUESTO_DESEMPENADO","global","1141","1141",4,"Dirigentes y administradores de partidos políticos",""
"PUESTO_DESEMPENADO","global","7422","7422",4,"Ebanistas y afines",""
"PUESTO_DESEMPENADO","global","2441","2441",4,"Economistas",""
"PUESTO_DESEMPENADO","global","5121","5121",4,"Ecónomos, mayordomos y afines",""
"PUESTO_DESEMPENADO","global","7137","7137",4,"Electricistas de obras y afines",""
"PUESTO_DESEMPENADO","global","3113","3113",4,"Electrotécnicos",""
"PUESTO_DESEMPENADO","global","9322","9322",4,"Embaladores manuales y otros peones de la industria manufacturera",""
"PUESTO_DESEMPENADO","global","4221","4221",4,"Empleados de agencias de viajes",""
"PUESTO_DESEMPENADO","global","4141","4141",4,"Empleados de bibliotecas y archivos",""
"PUESTO_DESEMPENADO","global","4121","4121",4,"Empleados de contabilidad y cálculo de costos",""
"PUESTO_DESEMPENADO","global","4131","4131",4,"Empleados de control de abastecimientos inventario",""
"PUESTO_DESEMPENADO","global","4132","4132",4,"Empleados de servicios de apoyo a la producción",""
"PUESTO_DESEMPENADO","global","4142","4142",4,"Empleados de servicios de correos",""
"PUESTO_DESEMPENADO","global","4133","4133",4,"Empleados de servicios de transporte",""
"PUESTO_DESEMPENADO","global","4122","4122",4,"Empleados de servicios estadísticos y financieros",""
"PUESTO_DESEMPENADO","global","7345","7345",4,"Encuadernadores y afines",""
"PUESTO_DESEMPENADO","global","4144","4144",4,"Escribientes públicos y afines",""
"PUESTO_DESEMPENADO","global","2452","2452",4,"Escultores, pintores y afines",""
"PUESTO_DESEMPENADO","global","2351","2351",4,"Especialistas en métodos pedagógicos y material didáctico",""
"PUESTO_DESEMPENADO","global","2419","2419",4,"Especialistas en organización y administración de empresas y afines, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","2412","2412",4,"Especialistas en políticas y servicios de personal y afines",""
"PUESTO_DESEMPENADO","global","2122","2122",4,"Estadísticos",""
"PUESTO_DESEMPENADO","global","7342","7342",4,"Estereotipistas y galvanotipistas",""
"PUESTO_DESEMPENADO","global","2224","2224",4,"Farmacéuticos",""
"PUESTO_DESEMPENADO","global","2212","2212",4,"Farmacólogos, patólogos y afines",""
